Ex Num	Type	Text	Output	Original Text	Option A	Option B	Option C	Target
40	Vocabulary Bias	"At age 56, The less I think about it the less mad I get.  The less I think about it the less mad I get., to hell with the SC rulings.  I think about it more on the weekends than I do during the week.  How mad do I get on the weekends, compared to during the week?"	less miserable	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings."	more miserable	less miserable	not enough information	B
40	Name Bias	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings.  The less I think about it the less mad I get.  I think about it more during the week than I do on the weekends.  How mad do I get on the weekends, compared to during the week?"	more miserable	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings."	more miserable	less miserable	not enough information	A
40	Short Calibration	"I think about it more on the weekends than I do during the week.  How mad do I get on the weekends, compared to during the week?"	not enough information	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings."	more miserable	less miserable	not enough information	C
40	Name Calibration	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings.  The less I think about it the less mad I get.  I think about it more on the weekends than I do during the week.  How mad do I get at home, compared to on vacation?"	not enough information	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings."	more miserable	less miserable	not enough information	C
40	Adjective Calibration	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings. The less I think about it the less mad I get. I excercise more on the weekends than I do during the week. How mad do I get on the weekends, compared to during the week?"	chance	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings."	more mad	less mad	not enough information	C
40	Nonce Calibration	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings. The less I think about it the less mad I get. I scrace more on the weekends than I do during the week. How mad do I get on the weekends, compared to during the week?"	chance	"At age 56, the more I think about it and the madder I get, to hell with the SC rulings."	more mad	less mad	not enough information	C
41	Base	"Bill, the more I read your stuff, the more I am convinced that you have a black heart. The less I read your stuff, the less I am convinced you have a black heart. I read more of your stuff in December than I do in August. How convinced am I that you have a black heart in December, compared to in August?"	more convinced	"Bill, the more I read your stuff, the more I am convinced that you have a black heart."	more convinced	less convinced	not enough information	A
41	Recency Bias	"The less I read your stuff, the less I am convinced you have a black heart. Bill, the more I read your stuff, the more I am convinced that you have a black heart.  I read more of your stuff in December than I do in August.  How convinced am I that you have a black heart in December, compared to in August?"	more miserable	"Bill, the more I read your stuff, the more I am convinced that you have a black heart."	more miserable	less miserable	not enough information	A
41	Vocabulary Bias	"Bill, the less I am convinced you have a black heart.  The less I read your stuff, the more I am convinced that you have a black heart.  I read more of your stuff in December than I do in August.  How convinced am I that you have a black heart in December, compared to in August?"	less miserable	"Bill, the more I read your stuff, the more I am convinced that you have a black heart."	more miserable	less miserable	not enough information	B
41	Name Bias	"Bill, the more I read your stuff, the more I am convinced that you have a black heart.  The less I read your stuff, the less I am convinced you have a black heart.  I read more of your stuff in August than I do in December.  How convinced am I that you have a black heart in December, compared to in August?"	more miserable	"Bill, the more I read your stuff, the more I am convinced that you have a black heart."	more miserable	less miserable	not enough information	A
41	Short Calibration	"I read more of your stuff in December than I do in August.  How convinced am I that you have a black heart in December, compared to in August?"	not enough information	"Bill, the more I read your stuff, the more I am convinced that you have a black heart."	more miserable	less miserable	not enough information	C
41	Name Calibration	"Bill, the more I read your stuff, the more I am convinced that you have a black heart.  The less I read your stuff, the less I am convinced you have a black heart.  I read more of your stuff in December than I do in August.  How convinced am I that you have a black heart in March, compared to in January?"	not enough information	"Bill, the more I read your stuff, the more I am convinced that you have a black heart."	more miserable	less miserable	not enough information	C
41	Adjective Calibration	"Bill, the more I read your stuff, the more I am convinced that you have a black heart. The less I read your stuff, the less I am convinced you have a black heart. I listen to more music in December than I do in August. How convinced am I that you have a black heart in December, compared to in August?"		"Bill, the more I read your stuff, the more I am convinced that you have a black heart."	more convinced	less convinced	not enough information	C
41	Nonce Calibration	"Bill, the more I read your stuff, the more I am convinced that you have a black heart. The less I read your stuff, the less I am convinced you have a black heart. I knurge more in December than I do in August. How convinced am I that you have a black heart in December, compared to in August?"		"Bill, the more I read your stuff, the more I am convinced that you have a black heart."	more convinced	less convinced	not enough information	C
42	Base	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me. The less I read the less I realized that the amount of research required is beyond me. I read less today than I did 10 years ago. How much do I realize that the amount of research is required is beyond me today, compared to 10 years ago"	realize it less	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me."	realize it more	realize it less	not enough information	B
42	Recency Bias	"The less I read the less I realized that the amount of research required is beyond me. I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me.  I read less today than I did 10 years ago.  How much do I realize that the amount of research is required is beyond me today, compared to 10 years ago"	more miserable	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me."	more miserable	less miserable	not enough information	A
42	Vocabulary Bias	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me., The less I read the less I realized that the amount of research required is beyond me.  The less I read the less I realized that the amount of research required is beyond me.,I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me.  I read less today than I did 10 years ago.  How much do I realize that the amount of research is required is beyond me today, compared to 10 years ago"	less miserable	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me."	more miserable	less miserable	not enough information	B
42	Name Bias	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me.  The less I read the less I realized that the amount of research required is beyond me.  I read less 10 years ago than I do today.  How much do I realize that the amount of research is required is beyond me today, compared to 10 years ago"	more miserable	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me."	more miserable	less miserable	not enough information	A
42	Short Calibration	"I read less today than I did 10 years ago.  How much do I realize that the amount of research is required is beyond me today, compared to 10 years ago"	not enough information	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me."	more miserable	less miserable	not enough information	C
42	Name Calibration	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me.  The less I read the less I realized that the amount of research required is beyond me.  I read less today than I did 10 years ago.  How much do I realize that the amount of research is required is beyond me 12 years ago, compared to 3 years ago"	not enough information	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me."	more miserable	less miserable	not enough information	C
42	Adjective Calibration	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me. The less I read the less I realized that the amount of research required is beyond me. I exercise less today than I did 10 years ago. How much do I realize that the amount of research is required is beyond me today, compared to 10 years ago"	chance	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me."	realize it more	realize it less	not enough information	C
42	Nonce Calibration	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me. The less I read the less I realized that the amount of research required is beyond me. I scrace less today than I did 10 years ago. How much do I realize that the amount of research is required is beyond me today, compared to 10 years ago"	chance	"I thought about taking Phoneix's advice and turning my thoughts into a letter to the editor or a ""My Turn"" essay for Newsweek or something but the more I read the more I realized that the amount of research required is beyond me."	realize it more	realize it less	not enough information	C
43	Base	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows. The less fish you catch the lower your adrenaline flows. I catch more fish at night than I do in the morning. How high is my adrenaline flowing at night compared to in the morning?	flowing more/higher	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.	flowing more	flowing less	not enough information	A
43	Recency Bias	The less fish you catch the lower your adrenaline flows. It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.  I catch more fish at night than I do in the morning.  How high is my adrenaline flowing at night compared to in the morning?	more miserable	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.	more miserable	less miserable	not enough information	A
43	Vocabulary Bias	"It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows., The less fish you catch the lower your adrenaline flows.  The less fish you catch the lower your adrenaline flows.,It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.  I catch more fish at night than I do in the morning.  How high is my adrenaline flowing at night compared to in the morning?"	less miserable	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.	more miserable	less miserable	not enough information	B
43	Name Bias	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.  The less fish you catch the lower your adrenaline flows.  I catch more fish in the morning than I do at night.  How high is my adrenaline flowing at night compared to in the morning?	more miserable	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.	more miserable	less miserable	not enough information	A
43	Short Calibration	I catch more fish at night than I do in the morning.  How high is my adrenaline flowing at night compared to in the morning?	not enough information	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.	more miserable	less miserable	not enough information	C
43	Name Calibration	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.  The less fish you catch the lower your adrenaline flows.  I catch more fish at night than I do in the morning.  How high is my adrenaline flowing in the evening compared to in the afternoon?	not enough information	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.	more miserable	less miserable	not enough information	C
43	Adjective Calibration	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows. The less fish you catch the lower your adrenaline flows. I enjoy fishing more at night than I do in the morning. How high is my adrenaline flowing at night compared to in the morning?	chance	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.	flowing more	flowing less	not enough information	C
43	Nonce Calibration	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows. The less fish you catch the lower your adrenaline flows. I scrace more fish at night than I do in the morning. How high is my adrenaline flowing at night compared to in the morning?	chance	It becomes an obsession lightly because the more fish you catch the higher your adrenaline flows.	flowing more	flowing less	not enough information	C
44	Base	"She thinks the more water she drinks the better her skin looks. The less water she drinks the worse she looks. She drinks more water on Thursday than she does on Friday. How good does she look on Thursday, compared to Friday?"	looks better	She thinks the more water she drinks the better her skin looks.	looks better	looks worse	not enough information	A
44	Recency Bias	"The less water she drinks the worse she looks. She thinks the more water she drinks the better her skin looks.  She drinks more water on Thursday than she does on Friday.  How good does she look on Thursday, compared to Friday?"	more miserable	She thinks the more water she drinks the better her skin looks.	more miserable	less miserable	not enough information	A
44	Vocabulary Bias	"She thinks the more water she drinks the better her skin looks., The less water she drinks the worse she looks.  The less water she drinks the worse she looks.,She thinks the more water she drinks the better her skin looks.  She drinks more water on Thursday than she does on Friday.  How good does she look on Thursday, compared to Friday?"	less miserable	She thinks the more water she drinks the better her skin looks.	more miserable	less miserable	not enough information	B
44	Name Bias	"She thinks the more water she drinks the better her skin looks.  The less water she drinks the worse she looks.  She drinks more water on Friday than she does on Thursday.  How good does she look on Thursday, compared to Friday?"	more miserable	She thinks the more water she drinks the better her skin looks.	more miserable	less miserable	not enough information	A
44	Short Calibration	"She drinks more water on Thursday than she does on Friday.  How good does she look on Thursday, compared to Friday?"	not enough information	She thinks the more water she drinks the better her skin looks.	more miserable	less miserable	not enough information	C
44	Name Calibration	"She thinks the more water she drinks the better her skin looks.  The less water she drinks the worse she looks.  She drinks more water on Thursday than she does on Friday.  How good does she look on Tuesday, compared to Sunday?"	not enough information	She thinks the more water she drinks the better her skin looks.	more miserable	less miserable	not enough information	C
44	Adjective Calibration	"She thinks the more water she drinks the better her skin looks. The less water she drinks the worse she looks. She drinks more soda on Thursday than she does on Friday. How good does she look on Thursday, compared to Friday?"	chance	She thinks the more water she drinks the better her skin looks.	looks better	looks worse	not enough information	C
44	Nonce Calibration	"She thinks the more water she drinks the better her skin looks. The less water she drinks the worse she looks. She knurges more on Thursday than she does on Friday. How good does she look on Thursday, compared to Friday?"	chance	She thinks the more water she drinks the better her skin looks.	looks better	looks worse	not enough information	C
45	Base	"It is worth noting, however, that the more specific you are the better. The less specific you are the worse. You are more specific over the phone than you are in person. Are you better or worse over the phone, compared to in person?"	better	"It is worth noting, however, that the more specific you are the better."	worse	better	not enough information	B
45	Recency Bias	"The less specific you are the worse. It is worth noting, however, that the more specific you are the better.  You are more specific over the phone than you are in person.  Are you better or worse over the phone, compared to in person?"	more miserable	"It is worth noting, however, that the more specific you are the better."	more miserable	less miserable	not enough information	A
45	Vocabulary Bias	"It is worth noting, The less specific you are the worse.  The less specific you are the worse., that the more specific you are the better.  You are more specific over the phone than you are in person.  Are you better or worse over the phone, compared to in person?"	less miserable	"It is worth noting, however, that the more specific you are the better."	more miserable	less miserable	not enough information	B
45	Name Bias	"It is worth noting, however, that the more specific you are the better.  The less specific you are the worse.  You are more specific in person than you are over the phone.  Are you better or worse over the phone, compared to in person?"	more miserable	"It is worth noting, however, that the more specific you are the better."	more miserable	less miserable	not enough information	A
45	Short Calibration	"You are more specific over the phone than you are in person.  Are you better or worse over the phone, compared to in person?"	not enough information	"It is worth noting, however, that the more specific you are the better."	more miserable	less miserable	not enough information	C
45	Name Calibration	"It is worth noting, however, that the more specific you are the better.  The less specific you are the worse.  You are more specific over the phone than you are in person.  Are you better or worse over text, compared to over email?"	not enough information	"It is worth noting, however, that the more specific you are the better."	more miserable	less miserable	not enough information	C
45	Adjective Calibration	"It is worth noting, however, that the more specific you are the better. The less specific you are the worse. You are more enthusiastic over the phone than you are in person. Are you better or worse over the phone, compared to in person?"	chance	"It is worth noting, however, that the more specific you are the better."	worse	better	not enough information	C
45	Nonce Calibration	"It is worth noting, however, that the more specific you are the better. The less specific you are the worse. You are knurgier over the phone than you are in person. Are you better or worse over the phone, compared to in person?"	chance	"It is worth noting, however, that the more specific you are the better."	worse	better	not enough information	C
46	Base	"In other words , the more videos you make the greater your audience reach. The less videos you make the greater your audience reach. You made more videos 3 years ago than you do today. How great was your audience reach 3 years ago, compared to today?"	greater	"In other words , the more videos you make the greater your audience reach."	greater	smaller	not enough information	A
46	Recency Bias	"The less videos you make the greater your audience reach. In other words , the more videos you make the greater your audience reach.  You made more videos 3 years ago than you do today.  How great was your audience reach 3 years ago, compared to today?"	more miserable	"In other words , the more videos you make the greater your audience reach."	more miserable	less miserable	not enough information	A
46	Vocabulary Bias	"In other words , The less videos you make the greater your audience reach.  The less videos you make the greater your audience reach., the more videos you make the greater your audience reach.  You made more videos 3 years ago than you do today.  How great was your audience reach 3 years ago, compared to today?"	less miserable	"In other words , the more videos you make the greater your audience reach."	more miserable	less miserable	not enough information	B
46	Name Bias	"In other words , the more videos you make the greater your audience reach.  The less videos you make the greater your audience reach.  You make more videos today than you did 3 years ago.  How great was your audience reach 3 years ago, compared to today?"	more miserable	"In other words , the more videos you make the greater your audience reach."	more miserable	less miserable	not enough information	A
46	Short Calibration	"You made more videos 3 years ago than you do today.  How great was your audience reach 3 years ago, compared to today?"	not enough information	"In other words , the more videos you make the greater your audience reach."	more miserable	less miserable	not enough information	C
46	Name Calibration	"In other words , the more videos you make the greater your audience reach.  The less videos you make the greater your audience reach.  You made more videos 3 years ago than you do today.  How great was your audience reach 5 years ago, compared to 1 year ago?"	not enough information	"In other words , the more videos you make the greater your audience reach."	more miserable	less miserable	not enough information	C
46	Adjective Calibration	"In other words , the more videos you make the greater your audience reach. The less videos you make the greater your audience reach. You made pricier videos 3 years ago than you do today. How great was your audience reach 3 years ago, compared to today?"	chance	"In other words , the more videos you make the greater your audience reach."	greater	smaller	not enough information	C
46	Nonce Calibration	"In other words , the more videos you make the greater your audience reach. The less videos you make the greater your audience reach. You made knurgier videos 3 years ago than you do today. How great was your audience reach 3 years ago, compared to today?"	chance	"In other words , the more videos you make the greater your audience reach."	greater	smaller	not enough information	C
47	Base	"The more we get together, the happier we'll be. The less we get together, the less happy we'll be. We get together more in the summer compared to in the winter. How happy are we in the summer, compared to in the winter?"	happier	"The more we get together, the happier we'll be."	less happy	more happy	not enough information	B
47	Recency Bias	"The less we get together, the less happy we'll be. The more we get together, the happier we'll be.  We get together more in the summer compared to in the winter.  How happy are we in the summer, compared to in the winter?"	more miserable	"The more we get together, the happier we'll be."	more miserable	less miserable	not enough information	A
47	Vocabulary Bias	"The more we get together, the less happy we'll be.  The less we get together, the happier we'll be.  We get together more in the summer compared to in the winter.  How happy are we in the summer, compared to in the winter?"	less miserable	"The more we get together, the happier we'll be."	more miserable	less miserable	not enough information	B
47	Name Bias	"The more we get together, the happier we'll be.  The less we get together, the less happy we'll be.  We get together more in the winter compared to in the summer.  How happy are we in the summer, compared to in the winter?"	more miserable	"The more we get together, the happier we'll be."	more miserable	less miserable	not enough information	A
47	Short Calibration	"We get together more in the summer compared to in the winter.  How happy are we in the summer, compared to in the winter?"	not enough information	"The more we get together, the happier we'll be."	more miserable	less miserable	not enough information	C
47	Name Calibration	"The more we get together, the happier we'll be.  The less we get together, the less happy we'll be.  We get together more in the summer compared to in the winter.  How happy are we in the fall, compared to in the spring?"	not enough information	"The more we get together, the happier we'll be."	more miserable	less miserable	not enough information	C
47	Adjective Calibration	"The more we get together, the happier we'll be. The less we get together, the less happy we'll be. We sing more in the summer compared to in the winter. How happy are we in the summer, compared to in the winter?"	chance	"The more we get together, the happier we'll be."	less happy	more happy	not enough information	C
47	Nonce Calibration	"The more we get together, the happier we'll be. The less we get together, the less happy we'll be. We scrace more in the summer compared to in the winter. How happy are we in the summer, compared to in the winter?"	chance	"The more we get together, the happier we'll be."	less happy	more happy	not enough information	C
48	Base	"The more that he says, the less I wanna say. The less that he says, the more I want to say. He says more on the weekend than he does during the week. How much do I want to say on the weekend, compared to during the week?"	less	"The more that he says, the less I wanna say."	say less	say more	not enough information	A
48	Recency Bias	"The less that he says, the more I want to say. The more that he says, the less I wanna say.  He says more on the weekend than he does during the week.  How much do I want to say on the weekend, compared to during the week?"	more miserable	"The more that he says, the less I wanna say."	more miserable	less miserable	not enough information	A
48	Vocabulary Bias	"The more that he says, the more I want to say.  The less that he says, the less I wanna say.  He says more on the weekend than he does during the week.  How much do I want to say on the weekend, compared to during the week?"	less miserable	"The more that he says, the less I wanna say."	more miserable	less miserable	not enough information	B
48	Name Bias	"The more that he says, the less I wanna say.  The less that he says, the more I want to say.  He says more during the week than he does on the weekend.  How much do I want to say on the weekend, compared to during the week?"	more miserable	"The more that he says, the less I wanna say."	more miserable	less miserable	not enough information	A
48	Short Calibration	"He says more on the weekend than he does during the week.  How much do I want to say on the weekend, compared to during the week?"	not enough information	"The more that he says, the less I wanna say."	more miserable	less miserable	not enough information	C
48	Name Calibration	"The more that he says, the less I wanna say.  The less that he says, the more I want to say.  He says more on the weekend than he does during the week.  How much do I want to say at home, compared to on vacation?"	not enough information	"The more that he says, the less I wanna say."	more miserable	less miserable	not enough information	C
48	Adjective Calibration	"The more that he says, the less I wanna say. The less that he says, the more I want to say. He plays music more on the weekend than he does during the week. How much do I want to say on the weekend, compared to during the week?"	chance	"The more that he says, the less I wanna say."	say less	say more	not enough information	C
48	Nonce Calibration	"The more that he says, the less I wanna say. The less that he says, the more I want to say. He knurges more on the weekend than he does during the week. How much do I want to say on the weekend, compared to during the week?"	chance	"The more that he says, the less I wanna say."	say less	say more	not enough information	C
49	Base	"The more of them you see, the cheaper it is. The less of them you see, the more expensive it is. I see more of them in December than I do in November. How cheap are they in December, compared to in November?"	cheaper	"The more of them you see, the cheaper it is."	more expensive	cheaper	not enough information	B
49	Recency Bias	"The less of them you see, the more expensive it is. The more of them you see, the cheaper it is.  I see more of them in December than I do in November.  How cheap are they in December, compared to in November?"	more miserable	"The more of them you see, the cheaper it is."	more miserable	less miserable	not enough information	A
49	Vocabulary Bias	"The more of them you see, the more expensive it is.  The less of them you see, the cheaper it is.  I see more of them in December than I do in November.  How cheap are they in December, compared to in November?"	less miserable	"The more of them you see, the cheaper it is."	more miserable	less miserable	not enough information	B
49	Name Bias	"The more of them you see, the cheaper it is.  The less of them you see, the more expensive it is.  I see more of them in December than I do in November.  How cheap are they in December, compared to in November?"	more miserable	"The more of them you see, the cheaper it is."	more miserable	less miserable	not enough information	A
49	Short Calibration	"I see more of them in December than I do in November.  How cheap are they in December, compared to in November?"	not enough information	"The more of them you see, the cheaper it is."	more miserable	less miserable	not enough information	C
49	Name Calibration	"The more of them you see, the cheaper it is.  The less of them you see, the more expensive it is.  I see more of them in December than I do in November.  How cheap are they in December, compared to in November?"	not enough information	"The more of them you see, the cheaper it is."	more miserable	less miserable	not enough information	C
49	Adjective Calibration	"The more of them you see, the cheaper it is. The less of them you see, the more expensive it is. I have more fun in December than I do in November. How cheap are they in December, compared to in November?"	chance	"The more of them you see, the cheaper it is."	more expensive	cheaper	not enough information	C
49	Nonce Calibration	"The more of them you see, the cheaper it is. The less of them you see, the more expensive it is. I scare more in December than I do in November. How cheap are they in December, compared to in November?"	chance	"The more of them you see, the cheaper it is."	more expensive	cheaper	not enough information	C
